@relation ABPra3-29
@attribute BBB
@attribute BBU
@attribute BBJ
@attribute BUB
@attribute BUU
@attribute BUJ
@attribute BJB
@attribute BJU
@attribute BJJ
@attribute UBB
@attribute UBU
@attribute UBJ
@attribute UUB
@attribute UUU
@attribute UUJ
@attribute UJB
@attribute UJU
@attribute UJJ
@attribute JBB
@attribute JBU
@attribute JBJ
@attribute JUB
@attribute JUU
@attribute JUJ
@attribute JJB
@attribute JJU
@attribute JJJ
@attribute isAMP {AMP, Non-AMP}
@data
0,0,0.0741,0,0,0.0741,0,0.0741,0.037,0.037,0,0,0,0,0.0741,0.0741,0.037,0.0741,0.037,0.0741,0.037,0,0.1111,0.037,0.0741,0.037,0.037,AMP
0,0.037,0.037,0.037,0.037,0.0741,0.037,0.037,0.037,0.0741,0,0,0,0.037,0.037,0.037,0.037,0.0741,0,0.1111,0.0741,0,0.037,0.037,0.1111,0,0,AMP
0,0,0.037,0.037,0.037,0.037,0.037,0.0741,0.037,0,0.0741,0.037,0.0741,0,0.037,0.037,0.037,0.037,0.0741,0.037,0.037,0,0.0741,0.037,0.0741,0,0.037,AMP
0,0.037,0.037,0,0.1481,0.037,0.037,0,0.0741,0.0741,0.0741,0.037,0.1111,0.0741,0,0,0.037,0,0,0.0741,0,0.0741,0,0,0.037,0.037,0,AMP
0.037,0.0741,0,0.037,0.1481,0,0,0,0,0.0741,0.0741,0.037,0.1111,0.1481,0.0741,0,0.037,0.037,0,0.037,0,0,0.037,0,0.037,0,0,AMP
0,0.037,0.0741,0.0741,0,0.1111,0,0.0741,0.037,0.037,0.1111,0,0,0,0,0.0741,0,0.0741,0.0741,0.037,0.037,0.037,0,0.037,0.0741,0,0,AMP
0,0.0741,0,0.037,0.0741,0,0,0,0,0.0741,0.037,0,0.0741,0.2963,0.1111,0,0.1111,0,0,0,0,0,0.1111,0,0,0,0,AMP
0,0,0.037,0.037,0,0.037,0,0.037,0.037,0.037,0.0741,0,0,0.1481,0.0741,0,0.1852,0,0,0,0,0.0741,0.0741,0.1111,0,0.037,0,AMP
0,0,0.1154,0,0,0.0385,0.0385,0.0385,0.1154,0,0,0.0769,0.0385,0,0,0,0.0385,0,0.1154,0.0385,0,0,0.0769,0,0.1154,0,0.1538,AMP
0,0,0.1154,0,0,0,0.0385,0.0385,0.1154,0,0,0.0769,0.0385,0,0.0385,0,0.0385,0,0.1154,0,0,0,0.1154,0,0.0769,0.0385,0.1538,AMP
0,0,0.1154,0,0,0.0385,0.0385,0.0385,0.1154,0,0,0.0769,0.0385,0,0,0,0.0385,0,0.1154,0.0385,0,0,0.0769,0,0.1154,0,0.1538,AMP
0,0,0,0,0.0417,0.125,0,0,0.0417,0.0417,0.0417,0,0.0417,0,0,0.0417,0.0833,0.0833,0,0.0833,0.0417,0.0417,0.0417,0.0417,0.0833,0.0417,0.0833,AMP
0,0,0,0.1111,0.037,0.1111,0,0,0.037,0,0.2222,0.037,0.0741,0.037,0,0.037,0.037,0.037,0,0.0741,0,0.037,0.037,0,0.037,0.037,0,AMP
0,0,0,0.037,0.1111,0,0,0,0,0,0.1481,0,0.0741,0.2593,0.1111,0,0.0741,0.037,0,0,0,0.037,0.0741,0,0,0.037,0,AMP
0,0,0.1111,0,0.037,0,0,0.0741,0.0741,0.037,0.037,0,0.0741,0.1481,0.037,0.037,0,0,0.0741,0,0.037,0,0.1111,0,0.037,0.037,0.037,AMP
0,0,0.0741,0.037,0.037,0.037,0.037,0.0741,0.0741,0.037,0,0.0741,0,0.0741,0,0.037,0,0.037,0.037,0.1111,0.037,0.037,0,0.037,0.1111,0,0,AMP
0,0,0.0741,0.037,0.037,0.037,0.037,0.0741,0.0741,0.037,0,0.0741,0,0.0741,0,0.037,0,0.037,0.037,0.1111,0.037,0.037,0,0.037,0.1111,0,0,AMP
0,0,0.0741,0.0741,0,0.037,0,0.0741,0.037,0.0741,0.037,0,0,0,0.0741,0.037,0.037,0.0741,0,0.0741,0.037,0,0.1111,0.037,0.0741,0.037,0,AMP
0,0,0.0741,0,0.0741,0.0741,0.0741,0,0.0741,0.037,0,0.0741,0.037,0.037,0,0,0.037,0.037,0.037,0.1481,0,0.0741,0,0,0.1111,0,0,AMP
0,0,0,0.037,0.1111,0.037,0,0.037,0,0,0.0741,0.037,0.037,0.1111,0.1111,0.0741,0.1111,0,0,0.0741,0,0.037,0.0741,0.037,0,0,0,AMP
0,0.0741,0.037,0.1111,0.037,0,0.037,0.0741,0.0741,0.037,0.0741,0.1111,0.037,0.037,0,0,0,0,0.0741,0,0.037,0.0741,0,0,0.037,0,0.037,AMP
0,0.0714,0.0714,0.0714,0.1071,0,0.0357,0.0357,0,0.1071,0.0714,0,0.1429,0.1071,0,0,0,0.0357,0.0357,0.0357,0,0,0.0357,0,0.0357,0,0,AMP
0.037,0.037,0,0,0.1111,0.037,0,0,0,0,0.037,0,0,0.037,0.0741,0.037,0,0.0741,0.037,0.0741,0,0.037,0,0,0.0741,0.037,0.2593,AMP
0,0.037,0.037,0.037,0.1481,0.037,0,0.037,0,0.037,0.1111,0,0.0741,0.0741,0.037,0.0741,0,0.037,0.037,0.0741,0,0,0,0.037,0.037,0,0.037,AMP
0,0.0741,0,0.037,0.1111,0.0741,0,0.037,0,0.037,0.1481,0.037,0.1481,0.1481,0,0,0.0741,0,0,0,0,0.037,0.037,0,0,0,0,AMP
0,0.0741,0,0.037,0.037,0.0741,0.037,0.037,0,0.037,0.037,0,0,0.0741,0.1111,0.0741,0.1111,0,0,0.037,0.0741,0.037,0.0741,0.037,0,0,0,AMP
0.0741,0,0.037,0,0,0,0.037,0,0.037,0,0,0,0,0,0.037,0.037,0.0741,0.0741,0.037,0,0.037,0,0.037,0.1481,0,0.1481,0.1852,AMP
0,0.0741,0.037,0.1111,0.037,0,0.037,0.0741,0.0741,0.037,0.0741,0.1111,0.037,0.037,0,0,0,0,0.0741,0,0.037,0.0741,0,0,0.037,0,0.037,AMP
0,0,0,0,0.1111,0,0,0.037,0.037,0,0.0741,0.037,0.1111,0.2593,0.0741,0.0741,0,0,0,0.037,0.037,0,0.0741,0,0,0.037,0,AMP
0,0,0.0741,0.0741,0.037,0.037,0,0.0741,0.037,0.0741,0.037,0,0,0.0741,0.037,0.037,0,0.0741,0,0.1111,0.037,0,0.037,0.037,0.1111,0,0,AMP
0,0,0.0741,0.0741,0.037,0.037,0,0.0741,0.037,0.0741,0.037,0,0,0.0741,0.037,0.037,0,0.0741,0,0.1111,0.037,0,0.037,0.037,0.1111,0,0,AMP
0.037,0.0741,0.037,0.0741,0,0,0,0.037,0.037,0.037,0.037,0.037,0.037,0.0741,0.0741,0.037,0,0.037,0.0741,0,0,0,0.0741,0,0.037,0.037,0.1111,AMP
0,0.037,0,0,0,0.0741,0,0,0.0741,0.037,0,0.037,0.037,0.037,0.1111,0.037,0.1111,0.037,0,0.037,0.037,0.037,0.1481,0,0.037,0.0741,0,AMP
0,0,0.037,0,0,0,0,0,0.037,0.037,0,0,0,0.0741,0.1111,0,0.0741,0.1111,0,0,0,0,0.1111,0.0741,0,0.1111,0.2222,AMP
0,0.0357,0,0.0357,0.1071,0,0,0.0357,0,0,0.0714,0.0357,0.0357,0.0357,0.1429,0.0357,0.0714,0.0714,0.0357,0.0357,0,0,0.0714,0.0714,0.0357,0.0357,0,AMP
0,0,0,0,0.0714,0.0714,0,0.0357,0.0357,0,0.0714,0.0714,0.0714,0.0357,0.0714,0.0714,0.0357,0.0357,0,0.0714,0,0.0357,0.1071,0,0,0.0714,0.0357,AMP
0,0,0,0.0769,0.0769,0.0769,0,0.0385,0,0,0.1923,0.0385,0.0385,0.0769,0.0769,0,0.1538,0,0,0,0,0.1154,0.0385,0,0,0,0,AMP
0,0,0.0357,0.0357,0,0,0.0357,0.0357,0.1071,0,0.0357,0.1071,0.0357,0.0357,0.0357,0.0357,0.0714,0,0.0357,0,0.0357,0.0714,0.0714,0.0714,0,0.1071,0,AMP
0,0,0,0,0.0357,0,0,0,0,0,0,0,0,0.3929,0.1071,0.0357,0.0714,0.0714,0,0.0357,0,0,0.1071,0.0357,0,0.0714,0.0357,AMP
0.0357,0.0357,0.0357,0,0.0714,0,0,0.0357,0.0357,0.0357,0.0357,0,0.0357,0,0.0714,0,0,0.1071,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0714,0.0714,0.1071,AMP
0,0.0357,0,0.0714,0,0.0714,0,0.0357,0.0357,0,0.0714,0.0357,0,0.0357,0.1071,0,0.0714,0.0714,0,0.0357,0.0357,0.0357,0.1071,0,0.0714,0.0357,0.0357,AMP
0,0.0357,0,0.0714,0,0.0714,0,0.0357,0.0714,0,0.0714,0.0714,0,0.0357,0.0714,0,0.0714,0.0357,0,0.0357,0.0357,0.0714,0.0714,0,0.0714,0.0357,0.0357,AMP
0,0.0714,0,0.0714,0.0357,0.0714,0,0,0.0714,0.0357,0.0714,0.0714,0.0357,0,0.0357,0,0.0714,0.0357,0,0.0357,0.0357,0.0714,0.0357,0,0.0714,0.0357,0.0357,AMP
0,0,0.0714,0.1071,0,0,0.0357,0.0357,0.1071,0.0714,0.0714,0.0714,0,0,0.0357,0,0,0.0357,0.0357,0.0357,0.0357,0.0714,0.0357,0,0.0714,0.0714,0,AMP
0,0,0.0714,0,0.0714,0.0357,0.0357,0.0714,0.0714,0.0357,0.0714,0.1071,0.1071,0,0,0,0.0357,0,0.0357,0.0357,0,0.1071,0.0357,0,0.0357,0.0357,0,AMP
0,0.1071,0,0.0357,0.1429,0.0357,0,0,0,0.1071,0.1429,0,0.1786,0.1071,0,0,0.0714,0,0,0,0,0.0357,0.0357,0,0,0,0,AMP
0,0,0.0357,0.0357,0,0.0357,0,0.0714,0.0714,0.0357,0.0357,0.1071,0.0714,0.0714,0.0357,0,0.0357,0.0357,0,0.0357,0,0.0714,0.1071,0,0.0357,0.0714,0,AMP
0,0.0357,0,0.0357,0.0357,0.0714,0,0.0357,0.0714,0.0357,0.0714,0.1071,0.0357,0.0357,0.0357,0,0.1071,0,0,0.0357,0,0.1429,0.0357,0,0.0357,0.0357,0,AMP
0,0.0357,0,0.0714,0.0357,0.1071,0,0,0,0,0.1429,0,0,0.1071,0.0714,0.0714,0.0357,0.0714,0.0357,0.0357,0,0.0714,0,0.0357,0,0.0714,0,AMP
0,0,0.0385,0.0385,0.0769,0.0385,0,0.0769,0,0,0.0769,0.0385,0.0385,0.0769,0.1154,0.0385,0.0385,0.0769,0,0.0769,0,0.0385,0.0769,0,0.0385,0,0,AMP
0,0.0357,0.0357,0.0357,0.0357,0.1071,0.0357,0.0357,0,0,0.1071,0.0357,0.0714,0.0714,0,0.0714,0.0357,0.0357,0.0714,0.0357,0,0.0357,0.0357,0.0357,0,0.0357,0,AMP
0,0.0714,0.0357,0.0357,0.0357,0.1071,0.0357,0.0357,0,0,0.1071,0.0357,0.0714,0.0357,0,0.0714,0.0357,0.0357,0.1071,0,0,0.0357,0.0357,0.0357,0,0.0357,0,AMP
0.0357,0.0357,0,0.0357,0.1071,0.0357,0,0,0.0357,0.0357,0.1071,0.0357,0.1071,0,0.1071,0.0357,0.0714,0.0357,0,0.0357,0,0.0357,0.0714,0,0,0.0357,0,AMP
0.1429,0.0714,0.0714,0,0.0714,0.0357,0,0.0714,0,0.0357,0.0357,0,0.0357,0,0.0357,0.0357,0.0357,0.0714,0.0714,0,0,0.0357,0,0.0714,0.0357,0,0.0357,AMP
0,0.0357,0,0.0714,0.0357,0.1429,0,0,0,0,0.2143,0,0.0714,0.0357,0.0357,0.0357,0.0357,0.0714,0.0357,0,0,0.0714,0.0357,0,0,0.0714,0,AMP
0.1071,0,0.0357,0,0,0.0357,0.0357,0.0714,0.0714,0.0357,0,0.0357,0,0,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0714,0.0714,0.0357,0.0357,0.0714,0.0357,0.0357,AMP
0,0.1071,0,0.0357,0.0714,0.0714,0,0.0714,0,0.0714,0.0714,0.0714,0.1071,0,0,0.0714,0,0.0357,0.0714,0,0,0.0357,0.0357,0.0357,0,0.0357,0,AMP
0,0.1071,0,0.0357,0.0714,0.0357,0,0.0357,0.0714,0.0357,0.0357,0.0714,0.1071,0,0,0.0714,0,0,0.1071,0,0.0357,0,0.0357,0.0357,0.0357,0.0357,0.0357,AMP
0,0.0357,0.0714,0.0357,0.0357,0,0,0.0357,0.1429,0.0357,0.0357,0.0714,0.0357,0,0,0.0357,0,0,0.1071,0,0.0357,0.0714,0,0.0357,0.0714,0.0714,0.0357,AMP
0,0.0357,0.0357,0,0.0357,0.0714,0,0.0357,0.0357,0.0357,0.0357,0.0357,0,0.0357,0.0714,0.0714,0.1429,0,0.0357,0.0357,0,0.0714,0.0714,0.0714,0,0.0357,0,AMP
0,0,0,0.0357,0.1071,0.0357,0,0.0357,0,0,0.0714,0.0357,0.0357,0.1071,0.1429,0.0714,0.1071,0,0,0.0714,0,0.0357,0.0714,0.0357,0,0,0,AMP
0.0357,0.0357,0,0.0357,0.1429,0,0,0,0.0357,0.0357,0.1071,0.0357,0.1071,0.1429,0.0714,0,0.0357,0.0357,0,0.0357,0,0,0.0357,0,0.0357,0,0.0357,AMP
0,0,0.0357,0,0,0.0714,0,0.0357,0.0714,0.0357,0.0357,0.1071,0.1429,0.0714,0,0,0.0357,0.0357,0,0.0357,0,0,0.1429,0,0.0357,0.0714,0.0357,AMP
0,0,0.1071,0,0,0,0,0.1071,0.0714,0.0357,0,0.0714,0.0714,0.0714,0.0357,0,0.0357,0.0357,0.0714,0,0,0,0.1071,0.0714,0.0714,0.0357,0,AMP
0,0,0.1071,0,0,0,0,0.0714,0.1071,0.0357,0,0.0714,0.0714,0.0714,0.0357,0,0,0.0357,0.0714,0,0,0,0.1071,0.0357,0.0714,0.0714,0.0357,AMP
0,0,0.1071,0,0.0714,0,0.0357,0.0357,0.0714,0.0714,0.0357,0.0357,0.1071,0.1429,0.0357,0,0,0,0.0357,0.0357,0,0,0.0714,0,0.0357,0.0357,0.0357,AMP
0,0.0357,0.0357,0.0357,0.1429,0.0357,0,0.0357,0,0.0357,0.1071,0,0.0714,0.0714,0.0357,0.0714,0,0.0357,0.0357,0.0714,0,0.0357,0,0.0357,0.0357,0,0.0357,AMP
0.0357,0.0714,0,0.0357,0.1429,0.0714,0,0,0,0.0357,0.1071,0,0.1071,0.0714,0.0357,0.0714,0,0.0357,0.0357,0.0714,0,0,0,0,0.0357,0,0.0357,AMP
0,0.0357,0.0357,0.0357,0.1429,0.0357,0,0,0.0357,0.0357,0.1071,0,0.1071,0.0714,0.0357,0.0357,0,0.0357,0.0357,0.0714,0,0,0,0,0.0714,0,0.0714,AMP
0.0357,0.0357,0.0357,0.0357,0.1429,0.0357,0,0,0.0357,0.0357,0.1071,0,0.1071,0.0714,0.0357,0.0357,0,0.0357,0.0357,0.0714,0,0,0,0,0.0714,0,0.0357,AMP
0,0.0357,0.0714,0,0.1071,0.0357,0,0.0714,0.0357,0.0714,0.0714,0.0357,0.0714,0,0.0714,0.0357,0.0714,0,0.0357,0.0357,0,0.0714,0.0357,0,0.0357,0,0,AMP
0.0357,0.0714,0,0.0357,0.1429,0.0714,0,0,0,0.0357,0.1071,0,0.1071,0.0714,0.0357,0.0714,0,0.0357,0.0357,0.0714,0,0,0,0,0.0357,0,0.0357,AMP
0,0.0357,0.0357,0.0357,0.1429,0.0357,0,0.0357,0,0.0357,0.1071,0,0.1071,0.0714,0.0357,0.0714,0,0.0357,0.0357,0.0714,0,0,0,0.0357,0.0357,0,0.0357,AMP
0,0.0714,0.0714,0,0.0714,0.0357,0,0.0714,0,0.0714,0.0357,0,0.0357,0.0357,0.0714,0.0357,0.1071,0.0357,0.0714,0,0,0.0357,0.0357,0.0714,0.0357,0,0,AMP
0,0.04,0,0,0.04,0.12,0.04,0,0,0.04,0.08,0.04,0.16,0.12,0,0,0.08,0.04,0,0.04,0,0,0.12,0,0,0.04,0,AMP
0,0,0.1071,0,0.0357,0.0357,0,0.0714,0.0714,0.0714,0.0714,0.0357,0.1071,0.1071,0,0,0.0357,0,0,0.0357,0,0.0714,0.0714,0,0.0357,0.0357,0,AMP
0,0,0.0357,0,0.0714,0.0714,0.0357,0.0357,0,0.0357,0.1071,0.0357,0.1071,0.1429,0.0357,0,0.1071,0,0,0.0357,0,0.0714,0.0357,0.0357,0,0,0,AMP
0,0.0357,0.0357,0.0714,0.1071,0,0,0,0.0714,0.0357,0.0714,0.0357,0.0357,0.0714,0.0714,0.0357,0.0357,0,0.0357,0.0714,0,0.0357,0.0357,0,0.0714,0,0.0357,AMP
0,0.0357,0.0714,0,0,0.0714,0,0,0.1429,0,0,0,0,0,0,0,0.0714,0.0714,0.1071,0.0357,0.0714,0,0,0.0714,0.2143,0,0.0357,AMP
0.0357,0.0357,0,0.0357,0.1429,0,0,0,0.0357,0.0357,0.1071,0.0357,0.1071,0.1429,0.0714,0.0357,0.0714,0,0,0.0357,0,0,0.0357,0.0357,0,0,0,AMP
0.0357,0.0357,0,0.0357,0.1429,0,0,0,0.0357,0.0357,0.1071,0.0357,0.1071,0.1429,0.0714,0.0357,0.0714,0,0,0.0357,0,0,0.0357,0.0357,0,0,0,AMP
0,0,0,0.0357,0.1071,0.0357,0,0,0,0,0.1429,0,0.0714,0.3571,0.0357,0.0357,0.0714,0,0,0.0357,0,0,0.0357,0.0357,0,0,0,AMP
0,0.0714,0.0714,0,0.0357,0.0714,0,0.0714,0,0.0714,0,0,0,0.0357,0.0714,0.0714,0.1071,0.0357,0.0714,0.0357,0,0.0357,0.0357,0.0714,0.0357,0,0,AMP
0,0,0,0,0.0714,0,0,0.0357,0.0714,0,0.0357,0.0714,0.0357,0.1071,0.0714,0,0.0357,0.0714,0,0.0357,0.0357,0.0357,0.0357,0.0357,0.0714,0.0714,0.0714,AMP
0.0345,0.0345,0.069,0.0345,0.0345,0,0,0.069,0.069,0.1034,0,0.0345,0,0.069,0.069,0.0345,0.069,0,0,0.0345,0.0345,0.069,0.0345,0.0345,0.0345,0.0345,0,AMP
0,0.0345,0.0345,0.069,0.1034,0,0,0,0.069,0.0345,0.069,0.0345,0.0345,0.069,0.069,0.0345,0.0345,0,0.0345,0.069,0,0.0345,0.0345,0,0.069,0.0345,0.0345,AMP
0,0,0.0345,0,0.1379,0.0345,0.0345,0.0345,0,0,0.069,0.0345,0.1034,0.1379,0.069,0.069,0,0.0345,0.0345,0.1034,0,0,0,0.0345,0.0345,0,0,AMP
0.0345,0.0345,0,0,0.069,0.069,0.069,0.0345,0,0,0.1034,0.069,0.1724,0.1034,0,0,0.069,0,0.0345,0.0345,0,0,0.1034,0,0,0,0,AMP
0,0.0345,0.069,0,0.0345,0.069,0,0.069,0.0345,0.1034,0.069,0.0345,0.069,0.069,0,0.0345,0.0345,0,0.0345,0,0,0.1034,0.0345,0,0,0.0345,0.069,AMP
0,0.0345,0.0345,0,0.1379,0,0,0.069,0.0345,0.069,0,0.069,0.069,0.1034,0.069,0.069,0.0345,0,0,0.1034,0,0.0345,0,0.0345,0.0345,0,0,AMP
0,0.0345,0.0345,0,0.1379,0,0,0.069,0.0345,0.069,0,0.069,0.069,0.1034,0.069,0.069,0.0345,0,0,0.1034,0,0.0345,0,0.0345,0.0345,0,0,AMP
0,0.0345,0.0345,0,0.1379,0,0,0.069,0.0345,0.069,0,0.069,0.069,0.1034,0.069,0.069,0.0345,0,0,0.1034,0,0.0345,0,0.0345,0.0345,0,0,AMP
0,0.0345,0,0.069,0,0.069,0,0.0345,0.0345,0.0345,0.069,0.0345,0,0.0345,0.1034,0,0.069,0.069,0,0.0345,0.0345,0.0345,0.1034,0,0.069,0.0345,0.0345,AMP
0,0,0.0714,0.1071,0,0,0.0357,0.0357,0.1071,0.0714,0.0714,0.0714,0,0,0.0357,0,0,0.0357,0.0357,0.0357,0.0357,0.0714,0.0357,0,0.0714,0.0714,0,AMP
0,0.0345,0.0345,0.069,0.1034,0,0,0,0.069,0.0345,0.069,0.0345,0.0345,0.069,0.069,0.0345,0.0345,0,0.0345,0.069,0,0.0345,0.0345,0,0.069,0.0345,0.0345,AMP
0.0345,0.0345,0,0,0.1034,0,0,0.0345,0,0.0345,0.0345,0.0345,0.069,0.2759,0.1034,0.0345,0.069,0,0,0.0345,0,0.0345,0.069,0,0,0,0,AMP
0,0,0.0345,0.0345,0.069,0.0345,0,0.069,0,0.0345,0.069,0.0345,0.069,0.1034,0.1034,0.0345,0.0345,0.069,0,0.069,0,0.0345,0.069,0,0.0345,0,0,AMP
0,0.0357,0.0714,0.1071,0,0,0,0,0.1429,0,0.0714,0.0357,0,0,0,0.0357,0,0.0357,0.1071,0,0.0357,0.0357,0,0.0714,0.0714,0.1071,0.0357,AMP
0,0,0,0.0345,0.1379,0,0,0,0,0,0.1724,0,0.1379,0.3448,0.069,0,0.069,0,0,0,0,0,0.0345,0,0,0,0,AMP
0,0.0345,0.0345,0,0.069,0.1724,0.0345,0,0,0.0345,0.1034,0,0.0345,0,0.0345,0.1034,0.069,0.0345,0.0345,0.1034,0,0.069,0,0,0,0,0.0345,AMP
0,0,0.0345,0,0.1034,0.1034,0.0345,0,0.0345,0.0345,0.1034,0.0345,0.069,0.0345,0.0345,0.069,0.0345,0.0345,0,0.1034,0,0.069,0,0,0,0.0345,0.0345,AMP
0,0,0.0345,0,0.1034,0.1034,0.0345,0,0.0345,0.0345,0.1034,0.0345,0.069,0.0345,0.0345,0.069,0.0345,0.0345,0,0.1034,0,0.069,0,0,0,0.0345,0.0345,AMP
0.0345,0,0.0345,0.0345,0.069,0,0,0.1034,0.0345,0.0345,0.0345,0.069,0.0345,0.069,0.069,0.0345,0.0345,0.0345,0,0.069,0.0345,0.0345,0.0345,0.0345,0.069,0,0,AMP
0,0,0.0345,0.0345,0.069,0.069,0.0345,0.0345,0,0.0345,0.069,0.0345,0.069,0.1379,0.069,0.0345,0.0345,0.0345,0,0.1034,0,0.0345,0.0345,0,0.0345,0,0,AMP
0.0345,0,0.1034,0,0.0345,0,0.0345,0.069,0.069,0.069,0,0.0345,0,0.069,0.069,0.0345,0.069,0,0.0345,0.0345,0.0345,0.069,0.0345,0.0345,0.0345,0.0345,0,AMP
0,0.069,0,0.0345,0,0.1034,0.069,0.069,0,0,0.0345,0.069,0.0345,0,0.0345,0.1379,0.0345,0,0.069,0.069,0.069,0.0345,0.069,0,0,0,0,AMP
0,0.0345,0.0345,0.0345,0,0.069,0.0345,0.0345,0.1034,0.069,0.0345,0.0345,0.0345,0.0345,0,0,0.0345,0.0345,0,0.0345,0.1034,0.069,0.0345,0,0.1034,0.0345,0,AMP
0,0,0.069,0.0345,0.069,0.069,0,0.0345,0.069,0.0345,0.1379,0.0345,0.1034,0,0.0345,0,0.069,0,0.0345,0.0345,0,0.0345,0.069,0,0.069,0,0,AMP
0,0,0.1034,0,0.069,0.0345,0,0.1034,0,0.069,0.1034,0,0.0345,0.0345,0.0345,0.069,0,0.0345,0.0345,0,0,0.1034,0,0.0345,0,0.0345,0.1034,AMP
0,0,0.069,0.0345,0.069,0.069,0,0.0345,0.069,0.0345,0.1379,0.0345,0.1034,0,0.0345,0,0.069,0,0.0345,0.0345,0,0.0345,0.069,0,0.069,0,0,AMP
0.0345,0.069,0,0.0345,0.1379,0,0,0,0.0345,0.069,0.069,0.0345,0.1034,0.1379,0.069,0.0345,0.069,0,0,0.0345,0,0,0.0345,0.0345,0,0,0,AMP
0.0345,0.1034,0,0.0345,0.1379,0,0,0,0.0345,0.1034,0.0345,0.0345,0.1034,0.1034,0.069,0,0.0345,0.0345,0,0.0345,0,0,0.0345,0,0.0345,0,0.0345,AMP
0,0.1333,0,0.1,0.0667,0.1,0,0,0,0.1,0.1,0,0.0333,0.0333,0.0333,0.0667,0.0333,0.0333,0.0333,0.0667,0,0.0333,0,0,0.0333,0,0,AMP
0,0,0.0333,0,0.1,0.0333,0.0333,0.0333,0.0333,0,0.0333,0.0667,0.1,0.1,0.0667,0.0333,0.0667,0,0.0333,0.0667,0,0,0.0667,0.0333,0.0333,0,0.0333,AMP
0,0.0333,0,0.0333,0,0.0667,0,0.0333,0.1333,0.0333,0.0667,0.0667,0.0333,0.0667,0,0,0.0667,0,0,0,0.0667,0.1,0.0667,0,0.0667,0.0667,0,AMP
0.0333,0,0.0667,0.0333,0.0667,0.0333,0.0667,0.0667,0,0.0333,0.0667,0.0333,0.0667,0,0,0,0.0333,0.0667,0.0333,0.0667,0.0333,0.0333,0,0.0667,0.0667,0,0.0333,AMP
0,0,0.069,0.0345,0.069,0.0345,0,0.069,0.0345,0.069,0.1034,0.0345,0.069,0.069,0.069,0,0.069,0,0,0.0345,0,0.069,0.069,0,0.0345,0,0,AMP
0.0345,0,0.0345,0,0.069,0,0,0.1379,0,0.0345,0,0.069,0,0.069,0.1034,0.1034,0,0.0345,0,0.1034,0.0345,0.069,0.0345,0.0345,0.0345,0,0,AMP
0.0345,0,0.069,0,0.069,0,0,0.1379,0,0.0345,0,0.069,0,0.069,0.1034,0.069,0.0345,0.0345,0.0345,0.069,0,0.069,0.0345,0.0345,0.0345,0,0,AMP
0.0667,0.0333,0.0333,0.0333,0.0667,0.0667,0.0667,0.0333,0,0.0333,0.0667,0.0333,0.0667,0,0,0.0333,0.0667,0.0333,0.0333,0.0667,0.0333,0.0333,0,0.0667,0.0333,0,0,AMP
0,0,0.0345,0.0345,0.0345,0.1379,0.0345,0,0,0.0345,0.1034,0,0,0,0.069,0.069,0.1034,0.069,0,0.1034,0,0.069,0.0345,0.0345,0,0.0345,0,AMP
0,0,0.0667,0,0.1,0.0333,0,0.1,0,0.0667,0.1,0,0.1,0.1,0.0333,0.0333,0.0667,0,0,0.0333,0,0.0667,0.0333,0.0667,0,0,0,AMP
0,0,0.0667,0.0667,0,0.0333,0,0.0667,0.1,0,0.0333,0.0333,0,0.0333,0.0333,0.1333,0,0,0.0333,0.1,0.0667,0,0.0333,0.0667,0.0667,0.0333,0,AMP
0,0.0345,0,0,0.1034,0.069,0,0,0,0,0.0345,0,0.0345,0.2069,0.069,0.1034,0,0.069,0,0.1034,0,0,0.0345,0.0345,0,0.069,0.0345,AMP
0,0.0345,0.069,0,0,0.069,0,0,0.1379,0,0,0,0,0,0,0,0.069,0.069,0.1034,0.0345,0.069,0,0,0.069,0.2069,0.0345,0.0345,AMP
0,0.0345,0,0.069,0,0.069,0,0.0345,0.069,0.0345,0.069,0.069,0,0.0345,0.069,0,0.069,0.0345,0,0.0345,0.0345,0.069,0.069,0,0.069,0.0345,0.0345,AMP
0,0.0345,0,0.069,0,0.069,0,0.0345,0.0345,0.0345,0.069,0.0345,0,0.0345,0.1034,0,0.069,0.069,0,0.0345,0.0345,0.0345,0.1034,0,0.069,0.0345,0.0345,AMP
0,0.069,0,0.069,0.0345,0.069,0,0,0.069,0.069,0.069,0.069,0.0345,0,0.0345,0,0.069,0.0345,0,0.0345,0.0345,0.069,0.0345,0,0.069,0.0345,0.0345,AMP
0.0345,0.0345,0.0345,0.0345,0.0345,0.0345,0.069,0.0345,0.1034,0.069,0.0345,0.069,0.0345,0,0,0,0,0.0345,0,0.0345,0.1034,0.1034,0,0,0.069,0.0345,0,AMP
0,0.0345,0,0.0345,0.069,0,0,0.0345,0.0345,0.0345,0.069,0.0345,0.069,0.069,0.069,0.0345,0.0345,0.0345,0,0,0.0345,0.0345,0.0345,0.0345,0,0.0345,0.1724,AMP
0,0,0,0,0.0345,0.069,0.069,0.0345,0.0345,0,0.0345,0.069,0.069,0.1034,0.0345,0,0.0345,0.069,0,0.069,0.0345,0.0345,0.1034,0,0.0345,0.069,0,AMP
